,query_id,user_id,rank
1836,17830,714-10-4973,22
1837,3329,714-10-4973,50
1838,818,714-10-4973,35
1839,830,714-10-4973,45
1840,19873,714-10-4973,45
1841,13668,714-10-4973,89
1842,8755,714-10-4973,36
1843,8538,714-10-4973,61
1844,4872,714-10-4973,87
1845,13950,714-10-4973,14
1846,16351,714-10-4973,3
1847,9738,714-10-4973,28
1848,7789,714-10-4973,20
1849,13661,714-10-4973,31
1850,10290,714-10-4973,36
1851,2995,714-10-4973,21
1852,17368,714-10-4973,40
1853,18195,714-10-4973,70
1854,12311,714-10-4973,31
1855,4415,714-10-4973,48
1856,10664,714-10-4973,95
1857,4680,714-10-4973,60
1858,15022,714-10-4973,60
1859,10511,714-10-4973,10
1860,8953,714-10-4973,21
1861,17035,714-10-4973,4
1862,19067,714-10-4973,29
1863,13353,714-10-4973,52
1864,13370,714-10-4973,29
1865,15204,714-10-4973,84
1866,1927,714-10-4973,88
1867,4751,714-10-4973,97
1868,6945,714-10-4973,54
1869,4922,714-10-4973,97
1870,19101,714-10-4973,50
1871,3738,714-10-4973,92
1872,15784,714-10-4973,2
1873,483,714-10-4973,24
1874,2425,714-10-4973,51
1875,19237,714-10-4973,22
1876,11704,714-10-4973,17
1877,5028,714-10-4973,39
1878,9759,714-10-4973,43
1879,5074,714-10-4973,87
1880,9206,714-10-4973,23
1881,16158,714-10-4973,79
1882,1093,714-10-4973,80
1883,7041,714-10-4973,10
1884,18998,714-10-4973,94
1885,8811,714-10-4973,56
1886,81,714-10-4973,49
1887,1111,714-10-4973,51
1888,19859,714-10-4973,87
1889,2166,714-10-4973,19
1890,16011,714-10-4973,61
1891,9523,714-10-4973,22
1892,9783,714-10-4973,87
1893,9243,714-10-4973,54
1894,17440,714-10-4973,83
1895,19468,714-10-4973,91
1896,15157,714-10-4973,23
1897,16841,714-10-4973,20
1898,14142,714-10-4973,15
1899,18309,714-10-4973,97
1900,19477,714-10-4973,96
1901,11766,714-10-4973,30
1902,8757,714-10-4973,51
1903,1585,714-10-4973,83
1904,14660,714-10-4973,65
1905,5228,714-10-4973,21
1906,6541,714-10-4973,0
1907,17168,714-10-4973,90
1908,14702,714-10-4973,50
1909,6227,714-10-4973,16
1910,14931,714-10-4973,73
1911,19284,714-10-4973,20
1912,12975,714-10-4973,40
1913,11519,714-10-4973,70
1914,16246,714-10-4973,20
1915,19701,714-10-4973,15
1916,922,038-97-4706,78
1917,15602,038-97-4706,1
1918,16864,038-97-4706,41
1919,15624,038-97-4706,3
1920,414,038-97-4706,51
1921,10780,038-97-4706,40
1922,8360,038-97-4706,78
1923,705,038-97-4706,86
1924,7357,038-97-4706,82
1925,3692,038-97-4706,60
1926,19798,038-97-4706,84
1927,7589,038-97-4706,40
1928,9090,038-97-4706,10
1929,723,038-97-4706,13
1930,9068,038-97-4706,65
1931,6972,038-97-4706,97
1932,16805,038-97-4706,52
1933,15943,038-97-4706,51
1934,5594,038-97-4706,15
1935,16708,038-97-4706,56
1936,9311,038-97-4706,80
1937,7766,038-97-4706,36
1938,8125,038-97-4706,63
1939,399,038-97-4706,10
1940,17084,038-97-4706,46
1941,8602,038-97-4706,81
1942,12572,038-97-4706,87
1943,1829,038-97-4706,58
1944,6249,038-97-4706,33
1945,13139,038-97-4706,48
1946,14344,038-97-4706,19
1947,12854,038-97-4706,57
1948,3658,038-97-4706,89
1949,13917,038-97-4706,51
1950,12339,038-97-4706,27
1951,1611,038-97-4706,80
1952,15442,038-97-4706,54
1953,16927,038-97-4706,50
1954,10063,038-97-4706,58
1955,17818,038-97-4706,10
1956,15040,038-97-4706,94
1957,18719,038-97-4706,72
1958,15460,038-97-4706,57
1959,13113,038-97-4706,57
1960,12985,038-97-4706,45
1961,7301,038-97-4706,10
1962,3238,038-97-4706,72
1963,2233,038-97-4706,17
1964,7024,038-97-4706,85
1965,5404,038-97-4706,51
1966,2019,038-97-4706,59
1967,632,038-97-4706,79
1968,1378,038-97-4706,86
1969,12552,038-97-4706,14
1970,17891,038-97-4706,57
1971,7654,038-97-4706,95
1972,3841,038-97-4706,2
1973,16452,038-97-4706,32
1974,19838,038-97-4706,11
1975,13687,038-97-4706,21
1976,19095,038-97-4706,36
1977,246,038-97-4706,5
1978,12464,038-97-4706,98
1979,15402,038-97-4706,20
1980,351,038-97-4706,94
1981,6506,038-97-4706,62
1982,15088,038-97-4706,66
1983,14454,038-97-4706,55
1984,7298,038-97-4706,8
1985,12869,038-97-4706,23
1986,3519,038-97-4706,47
1987,9797,038-97-4706,38
1988,12729,038-97-4706,10
1989,6289,038-97-4706,70
1990,17417,038-97-4706,83
1991,6311,038-97-4706,22
1992,14698,038-97-4706,67
1993,12325,038-97-4706,47
1994,14653,038-97-4706,62
1995,12958,038-97-4706,47
1996,14030,038-97-4706,66
1997,1844,038-97-4706,55
1998,10799,038-97-4706,75
1999,18648,038-97-4706,92
2000,8412,038-97-4706,18
2001,12111,038-97-4706,27
2002,104,038-97-4706,6
2003,6131,038-97-4706,57
2004,865,038-97-4706,53
2005,727,038-97-4706,81
2006,19143,038-97-4706,10
2007,11900,038-97-4706,1
2008,12329,038-97-4706,57
2009,3165,038-97-4706,98
2010,2478,038-97-4706,63
2011,13358,038-97-4706,26
2012,15674,038-97-4706,29
2013,12859,038-97-4706,20
2014,8047,038-97-4706,41
2015,18856,038-97-4706,66
2016,5762,038-97-4706,45
2017,11069,038-97-4706,49
2018,17680,038-97-4706,53
2019,13592,038-97-4706,4
2020,5277,038-97-4706,63
2021,19129,038-97-4706,7
2022,12232,038-97-4706,59
2023,7725,038-97-4706,77
2024,13336,038-97-4706,40
2025,8949,468-42-4354,9
2026,935,468-42-4354,2
2027,1954,468-42-4354,30
2028,10128,468-42-4354,98
2029,18883,468-42-4354,33
2030,16435,468-42-4354,20
2031,4850,468-42-4354,92
2032,3041,468-42-4354,0
2033,7206,468-42-4354,62
2034,13352,468-42-4354,48
2035,10805,468-42-4354,6
2036,10341,468-42-4354,38
2037,9493,468-42-4354,37
2038,13072,468-42-4354,16
2039,292,468-42-4354,7
2040,18253,468-42-4354,58
2041,6959,468-42-4354,6
2042,2553,468-42-4354,69
2043,17287,468-42-4354,87
2044,858,468-42-4354,15
2045,436,468-42-4354,33
2046,16529,468-42-4354,72
2047,12191,468-42-4354,14
2048,3937,468-42-4354,14
2049,18007,468-42-4354,33
2050,1805,468-42-4354,58
2051,11784,468-42-4354,52
2052,178,468-42-4354,0
2053,14504,468-42-4354,78
2054,13648,468-42-4354,83
2055,4829,468-42-4354,66
2056,2983,468-42-4354,22
2057,12453,468-42-4354,5
2058,11260,468-42-4354,32
2059,6555,468-42-4354,85
2060,13795,468-42-4354,10
2061,5094,468-42-4354,36
2062,19406,468-42-4354,58
2063,11133,468-42-4354,67
2064,12888,468-42-4354,74
2065,2983,468-42-4354,34
2066,12491,468-42-4354,9
2067,2880,468-42-4354,39
2068,7504,468-42-4354,3
2069,6301,468-42-4354,59
2070,801,468-42-4354,51
2071,4036,468-42-4354,25
2072,16572,468-42-4354,82
2073,9731,468-42-4354,52
2074,4889,468-42-4354,40
2075,4137,468-42-4354,84
2076,2231,468-42-4354,69
2077,2945,468-42-4354,57
2078,582,468-42-4354,13
2079,9397,468-42-4354,78
2080,4956,468-42-4354,48
2081,4893,468-42-4354,19
2082,14632,468-42-4354,9
2083,14508,468-42-4354,22
2084,10500,468-42-4354,91
2085,4562,468-42-4354,30
2086,8081,468-42-4354,65
2087,12697,468-42-4354,82
2088,666,468-42-4354,73
2089,6520,468-42-4354,41
2090,18412,468-42-4354,83
2091,17230,468-42-4354,32
2092,11453,468-42-4354,65
2093,12127,468-42-4354,47
2094,5856,468-42-4354,83
2095,10903,468-42-4354,42
2096,19630,468-42-4354,22
2097,14069,468-42-4354,7
2098,7553,468-42-4354,30
2099,11513,468-42-4354,39
2100,19994,468-42-4354,83
2101,12158,468-42-4354,33
2102,14189,468-42-4354,15
2103,16842,468-42-4354,60
2104,2251,468-42-4354,33
2105,15429,468-42-4354,36
2106,3441,468-42-4354,83
2107,3322,468-42-4354,52
2108,4972,468-42-4354,73
2109,6683,468-42-4354,24
2110,2457,468-42-4354,12
2111,7202,468-42-4354,16
2112,5380,468-42-4354,9
2113,7783,468-42-4354,17
2114,11612,468-42-4354,53
2115,18856,468-42-4354,17
2116,8418,468-42-4354,84
2117,17561,468-42-4354,60
2118,4114,468-42-4354,48
2119,2906,468-42-4354,76
2120,14212,468-42-4354,26
2121,10282,468-42-4354,98
2122,9914,468-42-4354,71
2123,18523,468-42-4354,12
2124,3926,468-42-4354,0
2125,11059,468-42-4354,39
2126,2388,468-42-4354,64
2127,11854,468-42-4354,63
2128,4784,468-42-4354,48
2129,3810,468-42-4354,71
2130,5907,468-42-4354,51
2131,1586,468-42-4354,50
2132,18495,468-42-4354,77
2133,5405,468-42-4354,16
2134,610,468-42-4354,56
2135,18159,468-42-4354,11
2136,7883,468-42-4354,44
2137,4116,468-42-4354,16
2138,2628,468-42-4354,72
2139,9005,468-42-4354,0
2140,15763,468-42-4354,80
2141,14488,468-42-4354,72
2142,7907,468-42-4354,56
2143,11621,468-42-4354,25
2144,15772,468-42-4354,40
2145,7770,468-42-4354,82
2146,3327,468-42-4354,57
2147,11787,468-42-4354,46
2148,17081,452-94-0683,50
2149,10781,452-94-0683,57
2150,8095,452-94-0683,97
2151,9102,452-94-0683,65
2152,3591,452-94-0683,38
2153,4572,452-94-0683,38
2154,4516,452-94-0683,42
2155,14087,452-94-0683,91
2156,11633,452-94-0683,45
2157,1296,452-94-0683,9
2158,14985,452-94-0683,20
2159,13851,452-94-0683,63
2160,5755,452-94-0683,36
2161,18669,452-94-0683,48
2162,15947,452-94-0683,84
2163,12871,452-94-0683,17
2164,481,452-94-0683,46
2165,11832,452-94-0683,50
2166,4928,452-94-0683,99
2167,10856,452-94-0683,21
2168,9717,452-94-0683,22
2169,19485,452-94-0683,52
2170,1989,452-94-0683,60
2171,849,452-94-0683,17
2172,6763,452-94-0683,51
2173,5122,452-94-0683,28
2174,13312,452-94-0683,20
2175,3415,452-94-0683,50
2176,19956,452-94-0683,25
2177,4866,452-94-0683,72
2178,6678,452-94-0683,95
2179,7856,452-94-0683,60
2180,16687,452-94-0683,87
2181,976,452-94-0683,59
2182,2527,452-94-0683,2
2183,13348,452-94-0683,65
2184,6220,452-94-0683,83
2185,230,452-94-0683,11
2186,17911,452-94-0683,93
2187,15064,452-94-0683,89
2188,13333,452-94-0683,98
2189,10137,452-94-0683,66
2190,5887,452-94-0683,50
2191,12255,452-94-0683,37
2192,6869,452-94-0683,68
2193,10417,452-94-0683,29
2194,4617,452-94-0683,29
2195,5584,452-94-0683,31
2196,16365,452-94-0683,62
2197,7425,452-94-0683,49
2198,13255,452-94-0683,96
2199,5436,452-94-0683,40
2200,16654,452-94-0683,8
2201,2322,452-94-0683,14
2202,3740,452-94-0683,90
2203,1701,452-94-0683,17
2204,2933,452-94-0683,62
2205,12088,452-94-0683,39
2206,4401,452-94-0683,50
2207,18845,452-94-0683,42
2208,16108,452-94-0683,12
2209,186,452-94-0683,50
2210,9732,452-94-0683,68
2211,3647,452-94-0683,11
2212,8545,452-94-0683,92
2213,4543,452-94-0683,54
2214,16085,452-94-0683,49
2215,8383,452-94-0683,57
2216,8143,452-94-0683,97
2217,7035,452-94-0683,98
2218,13973,452-94-0683,93
2219,246,452-94-0683,79
2220,6958,452-94-0683,33
2221,15570,452-94-0683,41
2222,13125,452-94-0683,23
2223,13047,452-94-0683,53
2224,14,452-94-0683,61
2225,4332,452-94-0683,81
2226,7437,452-94-0683,98
2227,7831,452-94-0683,86
2228,14530,452-94-0683,78
2229,10573,452-94-0683,74
2230,15476,452-94-0683,81
2231,12094,452-94-0683,27
2232,9975,452-94-0683,82
2233,6184,452-94-0683,69
2234,9945,452-94-0683,87
2235,14090,452-94-0683,84
2236,12661,452-94-0683,69
2237,3786,452-94-0683,4
2238,16175,452-94-0683,1
2239,3368,452-94-0683,27
2240,16975,452-94-0683,81
2241,7156,452-94-0683,40
2242,7182,452-94-0683,62
2243,8495,452-94-0683,59
2244,17264,452-94-0683,83
2245,4650,452-94-0683,93
2246,11163,452-94-0683,71
2247,15689,452-94-0683,96
2248,14982,452-94-0683,54
2249,2532,452-94-0683,95
2250,6494,452-94-0683,53
2251,15656,452-94-0683,93
2252,14765,452-94-0683,46
2253,15556,452-94-0683,94
2254,10593,452-94-0683,56
2255,10264,452-94-0683,89
2256,11523,452-94-0683,9
2257,13256,452-94-0683,82
2258,16152,452-94-0683,29
2259,15437,452-94-0683,29
2260,2293,452-94-0683,93
2261,10516,452-94-0683,56
2262,888,452-94-0683,8
2263,987,452-94-0683,99
2264,16474,452-94-0683,1
2265,5543,452-94-0683,9
2266,855,452-94-0683,41
2267,18556,452-94-0683,67
2268,3775,452-94-0683,24
2269,16114,452-94-0683,64
2270,2012,452-94-0683,94
2271,1183,452-94-0683,27
2272,5792,452-94-0683,43
2273,14859,452-94-0683,26
2274,10235,452-94-0683,35
2275,7758,452-94-0683,62
2276,6593,452-94-0683,80
2277,2264,452-94-0683,21
2278,8031,452-94-0683,23
2279,11012,452-94-0683,41
2280,15148,452-94-0683,77
2281,2123,452-94-0683,81
2282,18438,452-94-0683,77
2283,3421,452-94-0683,54
2284,12101,452-94-0683,9
2285,19573,452-94-0683,30
2286,11334,452-94-0683,77
2287,4269,452-94-0683,79
2288,7068,452-94-0683,57
2289,18195,452-94-0683,62
2290,12345,452-94-0683,18
2291,980,452-94-0683,18
2292,18351,452-94-0683,61
2293,18838,452-94-0683,31
2294,10368,452-94-0683,37
2295,14783,452-94-0683,65
2296,18117,452-94-0683,21
2297,2281,452-94-0683,11
2298,2583,452-94-0683,89
2299,18739,452-94-0683,6
2300,15363,452-94-0683,85
2301,19548,452-94-0683,72
2302,6862,452-94-0683,9
2303,8788,452-94-0683,72
2304,5632,452-94-0683,92
2305,15206,452-94-0683,5
2306,16766,452-94-0683,9
2307,19431,452-94-0683,92
2308,15707,452-94-0683,42
2309,19851,452-94-0683,16
2310,6836,452-94-0683,95
2311,15708,452-94-0683,60
2312,14926,452-94-0683,68
2313,17356,452-94-0683,50
2314,4417,452-94-0683,66
2315,19704,452-94-0683,19
2316,13643,452-94-0683,52
2317,6864,452-94-0683,84
2318,4415,452-94-0683,99
2319,16812,452-94-0683,99
2320,17374,452-94-0683,76
2321,11627,452-94-0683,48
2322,14990,452-94-0683,46
2323,19854,452-94-0683,92
2324,6452,452-94-0683,63
2325,2632,452-94-0683,15
2326,1255,452-94-0683,77
2327,16625,452-94-0683,61
2328,15694,452-94-0683,56
2329,9818,452-94-0683,84
2330,10832,452-94-0683,87
2331,12130,452-94-0683,39
2332,7211,452-94-0683,3
2333,16041,452-94-0683,46
2334,6948,452-94-0683,14
2335,16354,452-94-0683,91
2336,11707,452-94-0683,16
2337,16030,452-94-0683,78
2338,17920,452-94-0683,50
2339,10782,452-94-0683,43
2340,19820,452-94-0683,96
2341,8700,452-94-0683,5
2342,8217,452-94-0683,90
2343,79,452-94-0683,28
2344,16448,452-94-0683,17
2345,16736,452-94-0683,71
2346,14651,482-88-1810,98
2347,12257,482-88-1810,52
2348,2218,482-88-1810,43
2349,11855,482-88-1810,38
2350,1063,482-88-1810,98
2351,3952,482-88-1810,67
2352,19577,482-88-1810,11
2353,16194,482-88-1810,46
2354,17487,482-88-1810,38
2355,17666,482-88-1810,76
2356,17384,482-88-1810,49
2357,15975,482-88-1810,11
2358,12525,482-88-1810,93
2359,2556,482-88-1810,8
2360,6246,482-88-1810,82
2361,13995,482-88-1810,12
2362,2585,482-88-1810,86
2363,6705,482-88-1810,25
2364,15524,482-88-1810,95
2365,18930,482-88-1810,35
2366,15817,482-88-1810,0
2367,13102,482-88-1810,26
2368,15304,482-88-1810,52
2369,507,482-88-1810,23
2370,18836,482-88-1810,20
2371,856,482-88-1810,25
2372,11219,482-88-1810,74
2373,3088,482-88-1810,38
2374,5970,482-88-1810,30
2375,6709,482-88-1810,6
2376,11337,482-88-1810,38
2377,17262,482-88-1810,2
2378,19741,482-88-1810,69
2379,9432,482-88-1810,30
2380,17018,482-88-1810,98
2381,3998,482-88-1810,14
2382,4743,482-88-1810,95
2383,14074,482-88-1810,60
2384,9173,482-88-1810,66
2385,5389,482-88-1810,19
2386,14238,482-88-1810,36
2387,5760,482-88-1810,65
2388,2203,482-88-1810,65
2389,9518,482-88-1810,10
2390,15131,482-88-1810,88
2391,13291,482-88-1810,9
2392,15103,482-88-1810,22
2393,8669,482-88-1810,1
2394,28,482-88-1810,9
2395,16798,482-88-1810,95
2396,12616,482-88-1810,60
2397,3081,482-88-1810,44
2398,106,482-88-1810,85
2399,7060,482-88-1810,33
2400,10076,482-88-1810,7
2401,6037,482-88-1810,79
2402,14249,482-88-1810,80
2403,7477,482-88-1810,45
2404,17768,482-88-1810,96
2405,4300,482-88-1810,55
2406,14065,482-88-1810,6
2407,8247,482-88-1810,94
2408,3404,482-88-1810,10
2409,16731,482-88-1810,46
2410,18976,482-88-1810,20
2411,11419,482-88-1810,21
2412,18175,482-88-1810,76
2413,11755,482-88-1810,48
2414,12115,482-88-1810,8
2415,7545,482-88-1810,43
2416,6243,482-88-1810,51
2417,5622,482-88-1810,45
2418,16536,482-88-1810,56
2419,6723,482-88-1810,41
2420,6187,482-88-1810,3
2421,7314,482-88-1810,28
2422,8663,482-88-1810,46
2423,14734,482-88-1810,80
2424,13049,482-88-1810,61
2425,10286,482-88-1810,76
2426,2150,482-88-1810,1
2427,7328,482-88-1810,47
2428,14586,482-88-1810,97
2429,8315,482-88-1810,66
2430,2802,482-88-1810,23
2431,15462,482-88-1810,3
2432,13178,482-88-1810,59
2433,2332,482-88-1810,46
2434,14849,482-88-1810,23
2435,18106,482-88-1810,2
2436,19038,482-88-1810,14
2437,7035,482-88-1810,25
2438,18508,482-88-1810,89
2439,13927,482-88-1810,1
2440,15667,482-88-1810,2
2441,1420,482-88-1810,96
2442,16626,482-88-1810,91
2443,4777,482-88-1810,31
2444,19759,482-88-1810,0
2445,3108,482-88-1810,36
2446,10994,482-88-1810,66
2447,3597,482-88-1810,85
2448,18257,482-88-1810,8
2449,9541,482-88-1810,46
2450,11971,482-88-1810,87
2451,9717,482-88-1810,54
2452,2904,482-88-1810,65
2453,13192,482-88-1810,15
2454,13189,482-88-1810,21
2455,18910,482-88-1810,81
2456,9986,482-88-1810,5
2457,13835,482-88-1810,87
2458,15845,482-88-1810,96
2459,12986,482-88-1810,12
2460,13183,482-88-1810,16
2461,12327,482-88-1810,97
2462,9900,482-88-1810,95
2463,6384,482-88-1810,28
2464,12174,482-88-1810,88
2465,3336,482-88-1810,92
2466,7681,482-88-1810,67
2467,9071,482-88-1810,76
2468,10116,482-88-1810,97
2469,1789,482-88-1810,86
2470,13923,482-88-1810,9
2471,8841,482-88-1810,45
2472,19286,482-88-1810,10
2473,15799,482-88-1810,24
2474,7420,482-88-1810,61
2475,7353,482-88-1810,51
2476,12629,482-88-1810,39
2477,8091,482-88-1810,87
2478,7885,482-88-1810,92
2479,14049,482-88-1810,48
2480,7593,482-88-1810,66
2481,15520,482-88-1810,73
2482,14744,482-88-1810,4
2483,17135,482-88-1810,16
2484,19178,482-88-1810,48
2485,3475,482-88-1810,79
2486,1758,482-88-1810,92
2487,7885,482-88-1810,71
2488,5756,482-88-1810,20
2489,14148,482-88-1810,97
2490,4944,482-88-1810,68
2491,5995,482-88-1810,81
2492,18165,482-88-1810,25
2493,311,482-88-1810,99
2494,17631,482-88-1810,1
2495,11352,482-88-1810,37
2496,19001,482-88-1810,7
2497,11801,482-88-1810,32
2498,891,482-88-1810,75
2499,9406,482-88-1810,55
2500,17875,482-88-1810,82
2501,16182,482-88-1810,97
2502,278,482-88-1810,41
2503,8099,482-88-1810,33
2504,11984,482-88-1810,74
2505,11110,482-88-1810,67
2506,2480,482-88-1810,1
2507,11947,482-88-1810,78
2508,5739,482-88-1810,1
2509,14746,482-88-1810,28
2510,1709,482-88-1810,98
2511,813,482-88-1810,55
2512,11460,482-88-1810,51
2513,10428,482-88-1810,74
2514,17614,482-88-1810,46
2515,3655,482-88-1810,34
2516,19769,482-88-1810,76
2517,8531,482-88-1810,92
2518,16153,482-88-1810,14
2519,15014,482-88-1810,68
2520,82,482-88-1810,89
2521,9128,482-88-1810,78
2522,2500,482-88-1810,8
2523,15338,482-88-1810,36
2524,10966,482-88-1810,14
2525,18341,482-88-1810,60
2526,7768,482-88-1810,85
2527,4427,482-88-1810,87
2528,3201,482-88-1810,55
2529,4193,482-88-1810,38
2530,18585,482-88-1810,79
2531,3774,482-88-1810,4
2532,10833,482-88-1810,15
2533,5381,482-88-1810,40
2534,5590,242-90-1563,90
2535,9087,242-90-1563,32
2536,2519,242-90-1563,22
2537,9003,242-90-1563,19
2538,11501,242-90-1563,51
2539,9641,242-90-1563,64
2540,2042,242-90-1563,95
2541,10218,242-90-1563,0
2542,16862,242-90-1563,44
2543,3842,242-90-1563,42
2544,3604,242-90-1563,4
2545,9326,242-90-1563,3
2546,643,242-90-1563,71
2547,18633,242-90-1563,35
2548,9596,242-90-1563,94
2549,18541,242-90-1563,93
2550,5173,242-90-1563,38
2551,10279,242-90-1563,66
2552,8614,242-90-1563,68
2553,18253,242-90-1563,40
2554,14613,242-90-1563,24
2555,10512,242-90-1563,80
2556,11115,242-90-1563,79
2557,11441,242-90-1563,40
2558,14675,242-90-1563,12
2559,2323,242-90-1563,33
2560,10394,242-90-1563,94
2561,719,242-90-1563,75
2562,17281,242-90-1563,78
2563,4999,242-90-1563,87
2564,5545,242-90-1563,33
2565,656,242-90-1563,72
2566,917,242-90-1563,81
2567,17975,242-90-1563,36
2568,5570,242-90-1563,32
2569,19668,242-90-1563,68
2570,287,242-90-1563,57
2571,12598,242-90-1563,12
2572,11938,242-90-1563,63
2573,17075,242-90-1563,69
2574,10395,242-90-1563,91
2575,210,242-90-1563,80
2576,6637,242-90-1563,26
2577,12901,242-90-1563,97
2578,2923,242-90-1563,48
2579,18867,242-90-1563,57
2580,16745,242-90-1563,34
2581,5290,242-90-1563,32
2582,19986,242-90-1563,0
2583,15344,242-90-1563,18
2584,2273,242-90-1563,51
2585,6804,242-90-1563,16
2586,19011,242-90-1563,88
2587,7867,242-90-1563,36
2588,9840,242-90-1563,86
2589,5257,242-90-1563,30
2590,13626,242-90-1563,69
2591,7271,242-90-1563,23
2592,12922,242-90-1563,47
2593,11867,242-90-1563,95
2594,2097,242-90-1563,18
2595,17197,242-90-1563,99
2596,3487,242-90-1563,9
2597,18426,242-90-1563,12
2598,18489,242-90-1563,92
2599,15498,242-90-1563,24
2600,18287,242-90-1563,32
2601,397,242-90-1563,55
2602,8492,242-90-1563,23
2603,3064,242-90-1563,11
2604,5622,242-90-1563,36
2605,11715,242-90-1563,76
2606,9161,242-90-1563,21
2607,4119,242-90-1563,47
2608,9831,242-90-1563,72
2609,15216,242-90-1563,2
2610,2037,242-90-1563,38
2611,8617,242-90-1563,92
2612,18566,242-90-1563,88
2613,9550,242-90-1563,92
2614,678,242-90-1563,69
2615,16664,242-90-1563,61
2616,11984,242-90-1563,55
2617,1598,242-90-1563,37
2618,11648,242-90-1563,69
2619,7472,242-90-1563,10
2620,19726,242-90-1563,67
2621,16075,242-90-1563,12
2622,15675,242-90-1563,27
2623,19247,242-90-1563,28
2624,7253,242-90-1563,83
2625,13836,242-90-1563,52
2626,12500,242-90-1563,13
2627,19383,242-90-1563,83
2628,4477,242-90-1563,26
2629,1350,242-90-1563,96
2630,3372,242-90-1563,70
2631,7204,242-90-1563,52
2632,5422,242-90-1563,0
2633,2770,242-90-1563,81
2634,15656,242-90-1563,64
2635,1515,242-90-1563,64
2636,13668,242-90-1563,42
2637,3736,242-90-1563,50
2638,13792,242-90-1563,33
2639,12568,242-90-1563,98
2640,14528,242-90-1563,36
2641,4236,242-90-1563,79
2642,6616,242-90-1563,3
2643,11191,242-90-1563,14
2644,11712,242-90-1563,40
2645,17259,242-90-1563,78
2646,18410,242-90-1563,89
2647,7530,242-90-1563,46
2648,8626,242-90-1563,12
2649,17322,242-90-1563,72
2650,10510,242-90-1563,3
2651,9426,242-90-1563,70
2652,1787,242-90-1563,1
2653,161,242-90-1563,38
2654,16936,242-90-1563,54
2655,8811,242-90-1563,98
2656,4454,242-90-1563,16
2657,12693,242-90-1563,40
2658,1849,242-90-1563,23
2659,18684,242-90-1563,28
2660,13226,242-90-1563,11
2661,4828,242-90-1563,33
2662,13336,242-90-1563,88
2663,19756,242-90-1563,51
2664,8767,242-90-1563,6
2665,12577,242-90-1563,79
2666,9509,242-90-1563,37
2667,6181,242-90-1563,56
2668,17370,242-90-1563,70
2669,15502,242-90-1563,31
2670,17206,242-90-1563,7
2671,5221,242-90-1563,36
2672,15395,242-90-1563,86
2673,7851,242-90-1563,42
2674,3231,242-90-1563,6
2675,7704,242-90-1563,17
2676,13063,242-90-1563,72
2677,6279,242-90-1563,27
2678,3426,242-90-1563,15
2679,7352,242-90-1563,59
2680,10311,242-90-1563,95
2681,1213,242-90-1563,74
2682,16361,242-90-1563,39
2683,4015,242-90-1563,18
2684,12997,242-90-1563,97
2685,15773,242-90-1563,65
2686,13123,242-90-1563,94
2687,1412,242-90-1563,32
2688,17739,242-90-1563,0
2689,251,242-90-1563,49
2690,9506,242-90-1563,8
2691,2394,242-90-1563,59
2692,10350,242-90-1563,11
2693,8093,242-90-1563,1
2694,9320,242-90-1563,11
2695,12816,242-90-1563,73
2696,3962,242-90-1563,34
2697,9500,242-90-1563,75
2698,11007,242-90-1563,60
2699,12183,242-90-1563,37
2700,16359,242-90-1563,77
2701,18108,242-90-1563,45
2702,12389,242-90-1563,63
2703,19245,242-90-1563,78
2704,13841,242-90-1563,51
2705,7476,242-90-1563,77
2706,10453,242-90-1563,56
2707,3075,242-90-1563,44
2708,1942,242-90-1563,90
2709,2823,242-90-1563,62
2710,15643,242-90-1563,49
2711,11524,242-90-1563,34
2712,16194,242-90-1563,20
2713,1756,242-90-1563,49
2714,4861,242-90-1563,27
2715,18922,242-90-1563,69
2716,1597,242-90-1563,28
2717,8186,242-90-1563,93
2718,19945,242-90-1563,61
2719,17814,242-90-1563,39
2720,9945,242-90-1563,21
2721,7206,242-90-1563,54
2722,14907,242-90-1563,95
2723,1155,242-90-1563,21
2724,14376,242-90-1563,79
2725,17825,242-90-1563,33
2726,19233,242-90-1563,12
2727,8175,242-90-1563,7
2728,6284,242-90-1563,8
2729,19987,242-90-1563,36
2730,15466,242-90-1563,83
2731,13715,395-66-3768,96
2732,9471,395-66-3768,69
2733,6730,395-66-3768,31
2734,9193,395-66-3768,62
2735,9194,395-66-3768,9
2736,577,395-66-3768,37
2737,18122,395-66-3768,60
2738,19834,395-66-3768,59
2739,11312,395-66-3768,79
2740,16064,395-66-3768,54
2741,12253,395-66-3768,15
2742,5484,395-66-3768,53
2743,926,395-66-3768,19
2744,6820,395-66-3768,25
2745,2075,395-66-3768,0
2746,5414,395-66-3768,4
2747,34,395-66-3768,17
2748,5338,395-66-3768,33
2749,5065,395-66-3768,17
2750,9733,395-66-3768,50
2751,7254,395-66-3768,5
2752,10902,395-66-3768,9
2753,19109,395-66-3768,24
2754,5660,395-66-3768,57
2755,10055,395-66-3768,36
2756,9354,395-66-3768,71
2757,8351,395-66-3768,8
2758,7037,395-66-3768,79
2759,542,395-66-3768,63
2760,586,395-66-3768,9
2761,1431,395-66-3768,84
2762,8849,395-66-3768,66
2763,5625,395-66-3768,59
2764,18294,395-66-3768,33
2765,9618,395-66-3768,78
2766,2661,395-66-3768,24
2767,16750,395-66-3768,69
2768,16617,395-66-3768,85
2769,17193,395-66-3768,31
2770,13000,395-66-3768,50
2771,5409,395-66-3768,21
